DATAFLOW,LAST UPDATE,freq,unit,category,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SK,2019,38.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SK,2020,39.7,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,SK,2021,41.9,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,TR,2010,20.9,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,TR,2011,21.7,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,TR,2012,23.1,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,TR,2013,23.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,TR,2014,24.7,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,TR,2015,26.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,TR,2016,27.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,TR,2017,28.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,TR,2018,28.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,TR,2019,30.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,TR,2020,32.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,UK,2010,46.3,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,UK,2011,52.4,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,UK,2012,53.3,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,UK,2013,54.1,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,UK,2014,54.6,b
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,UK,2015,55.5,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,UK,2016,56.8,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,UK,2017,57.0,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,UK,2018,57.6,
ESTAT:TSC00025(1.0),15/12/22 23:00:00,A,PC_ACT,HRST,Y25-64,T,UK,2019,59.1,
